view,adapter_dataset,execution_split,dataset,source_split,role,base_video_id,source_group_id,source_video_id,target_video_id,study_label,manipulation,relative_source_path,source_label
aggregate,FaceForensics++,train,FaceForensics++,train,fit,778_798,778_798,778,798,1,NeuralTextures,NeuralTextures/778_798.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,798_778,778_798,798,778,1,NeuralTextures,NeuralTextures/798_778.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,780,780_869,780,,0,,original/780.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,869,780_869,869,,0,,original/869.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,780_869,780_869,780,869,1,DeepFakes,Deepfakes/780_869.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,869_780,780_869,869,780,1,DeepFakes,Deepfakes/869_780.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,780_869,780_869,780,869,1,Face2Face,Face2Face/780_869.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,869_780,780_869,869,780,1,Face2Face,Face2Face/869_780.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,780_869,780_869,780,869,1,FaceSwap,FaceSwap/780_869.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,869_780,780_869,869,780,1,FaceSwap,FaceSwap/869_780.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,780_869,780_869,780,869,1,NeuralTextures,NeuralTextures/780_869.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,869_780,780_869,869,780,1,NeuralTextures,NeuralTextures/869_780.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,781,781_806,781,,0,,original/781.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,806,781_806,806,,0,,original/806.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,781_806,781_806,781,806,1,DeepFakes,Deepfakes/781_806.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,806_781,781_806,806,781,1,DeepFakes,Deepfakes/806_781.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,781_806,781_806,781,806,1,Face2Face,Face2Face/781_806.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,806_781,781_806,806,781,1,Face2Face,Face2Face/806_781.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,781_806,781_806,781,806,1,FaceSwap,FaceSwap/781_806.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,806_781,781_806,806,781,1,FaceSwap,FaceSwap/806_781.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,781_806,781_806,781,806,1,NeuralTextures,NeuralTextures/781_806.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,806_781,781_806,806,781,1,NeuralTextures,NeuralTextures/806_781.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,782,782_787,782,,0,,original/782.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,787,782_787,787,,0,,original/787.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,782_787,782_787,782,787,1,DeepFakes,Deepfakes/782_787.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,787_782,782_787,787,782,1,DeepFakes,Deepfakes/787_782.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,782_787,782_787,782,787,1,Face2Face,Face2Face/782_787.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,787_782,782_787,787,782,1,Face2Face,Face2Face/787_782.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,782_787,782_787,782,787,1,FaceSwap,FaceSwap/782_787.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,787_782,782_787,787,782,1,FaceSwap,FaceSwap/787_782.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,782_787,782_787,782,787,1,NeuralTextures,NeuralTextures/782_787.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,787_782,782_787,787,782,1,NeuralTextures,NeuralTextures/787_782.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,783,783_916,783,,0,,original/783.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,916,783_916,916,,0,,original/916.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,783_916,783_916,783,916,1,DeepFakes,Deepfakes/783_916.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,916_783,783_916,916,783,1,DeepFakes,Deepfakes/916_783.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,783_916,783_916,783,916,1,Face2Face,Face2Face/783_916.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,916_783,783_916,916,783,1,Face2Face,Face2Face/916_783.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,783_916,783_916,783,916,1,FaceSwap,FaceSwap/783_916.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,916_783,783_916,916,783,1,FaceSwap,FaceSwap/916_783.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,783_916,783_916,783,916,1,NeuralTextures,NeuralTextures/783_916.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,916_783,783_916,916,783,1,NeuralTextures,NeuralTextures/916_783.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,786,786_819,786,,0,,original/786.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,819,786_819,819,,0,,original/819.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,786_819,786_819,786,819,1,DeepFakes,Deepfakes/786_819.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,819_786,786_819,819,786,1,DeepFakes,Deepfakes/819_786.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,786_819,786_819,786,819,1,Face2Face,Face2Face/786_819.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,819_786,786_819,819,786,1,Face2Face,Face2Face/819_786.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,786_819,786_819,786,819,1,FaceSwap,FaceSwap/786_819.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,819_786,786_819,819,786,1,FaceSwap,FaceSwap/819_786.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,786_819,786_819,786,819,1,NeuralTextures,NeuralTextures/786_819.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,819_786,786_819,819,786,1,NeuralTextures,NeuralTextures/819_786.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,792,792_903,792,,0,,original/792.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,903,792_903,903,,0,,original/903.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,792_903,792_903,792,903,1,DeepFakes,Deepfakes/792_903.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,903_792,792_903,903,792,1,DeepFakes,Deepfakes/903_792.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,792_903,792_903,792,903,1,Face2Face,Face2Face/792_903.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,903_792,792_903,903,792,1,Face2Face,Face2Face/903_792.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,792_903,792_903,792,903,1,FaceSwap,FaceSwap/792_903.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,903_792,792_903,903,792,1,FaceSwap,FaceSwap/903_792.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,792_903,792_903,792,903,1,NeuralTextures,NeuralTextures/792_903.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,903_792,792_903,903,792,1,NeuralTextures,NeuralTextures/903_792.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,797,797_844,797,,0,,original/797.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,844,797_844,844,,0,,original/844.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,797_844,797_844,797,844,1,DeepFakes,Deepfakes/797_844.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,844_797,797_844,844,797,1,DeepFakes,Deepfakes/844_797.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,797_844,797_844,797,844,1,Face2Face,Face2Face/797_844.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,844_797,797_844,844,797,1,Face2Face,Face2Face/844_797.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,797_844,797_844,797,844,1,FaceSwap,FaceSwap/797_844.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,844_797,797_844,844,797,1,FaceSwap,FaceSwap/844_797.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,797_844,797_844,797,844,1,NeuralTextures,NeuralTextures/797_844.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,844_797,797_844,844,797,1,NeuralTextures,NeuralTextures/844_797.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,799,799_809,799,,0,,original/799.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,809,799_809,809,,0,,original/809.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,799_809,799_809,799,809,1,DeepFakes,Deepfakes/799_809.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,809_799,799_809,809,799,1,DeepFakes,Deepfakes/809_799.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,799_809,799_809,799,809,1,Face2Face,Face2Face/799_809.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,809_799,799_809,809,799,1,Face2Face,Face2Face/809_799.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,799_809,799_809,799,809,1,FaceSwap,FaceSwap/799_809.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,809_799,799_809,809,799,1,FaceSwap,FaceSwap/809_799.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,799_809,799_809,799,809,1,NeuralTextures,NeuralTextures/799_809.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,809_799,799_809,809,799,1,NeuralTextures,NeuralTextures/809_799.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,800,800_840,800,,0,,original/800.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,840,800_840,840,,0,,original/840.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,800_840,800_840,800,840,1,DeepFakes,Deepfakes/800_840.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,840_800,800_840,840,800,1,DeepFakes,Deepfakes/840_800.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,800_840,800_840,800,840,1,Face2Face,Face2Face/800_840.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,840_800,800_840,840,800,1,Face2Face,Face2Face/840_800.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,800_840,800_840,800,840,1,FaceSwap,FaceSwap/800_840.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,840_800,800_840,840,800,1,FaceSwap,FaceSwap/840_800.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,800_840,800_840,800,840,1,NeuralTextures,NeuralTextures/800_840.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,840_800,800_840,840,800,1,NeuralTextures,NeuralTextures/840_800.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,808,808_829,808,,0,,original/808.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,829,808_829,829,,0,,original/829.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,808_829,808_829,808,829,1,DeepFakes,Deepfakes/808_829.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,829_808,808_829,829,808,1,DeepFakes,Deepfakes/829_808.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,808_829,808_829,808,829,1,Face2Face,Face2Face/808_829.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,829_808,808_829,829,808,1,Face2Face,Face2Face/829_808.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,808_829,808_829,808,829,1,FaceSwap,FaceSwap/808_829.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,829_808,808_829,829,808,1,FaceSwap,FaceSwap/829_808.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,808_829,808_829,808,829,1,NeuralTextures,NeuralTextures/808_829.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,829_808,808_829,829,808,1,NeuralTextures,NeuralTextures/829_808.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,810,810_838,810,,0,,original/810.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,838,810_838,838,,0,,original/838.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,810_838,810_838,810,838,1,DeepFakes,Deepfakes/810_838.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,838_810,810_838,838,810,1,DeepFakes,Deepfakes/838_810.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,810_838,810_838,810,838,1,Face2Face,Face2Face/810_838.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,838_810,810_838,838,810,1,Face2Face,Face2Face/838_810.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,810_838,810_838,810,838,1,FaceSwap,FaceSwap/810_838.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,838_810,810_838,838,810,1,FaceSwap,FaceSwap/838_810.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,810_838,810_838,810,838,1,NeuralTextures,NeuralTextures/810_838.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,838_810,810_838,838,810,1,NeuralTextures,NeuralTextures/838_810.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,811,811_920,811,,0,,original/811.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,920,811_920,920,,0,,original/920.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,811_920,811_920,811,920,1,DeepFakes,Deepfakes/811_920.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,920_811,811_920,920,811,1,DeepFakes,Deepfakes/920_811.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,811_920,811_920,811,920,1,Face2Face,Face2Face/811_920.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,920_811,811_920,920,811,1,Face2Face,Face2Face/920_811.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,811_920,811_920,811,920,1,FaceSwap,FaceSwap/811_920.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,920_811,811_920,920,811,1,FaceSwap,FaceSwap/920_811.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,811_920,811_920,811,920,1,NeuralTextures,NeuralTextures/811_920.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,920_811,811_920,920,811,1,NeuralTextures,NeuralTextures/920_811.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,814,814_871,814,,0,,original/814.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,871,814_871,871,,0,,original/871.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,814_871,814_871,814,871,1,DeepFakes,Deepfakes/814_871.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,871_814,814_871,871,814,1,DeepFakes,Deepfakes/871_814.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,814_871,814_871,814,871,1,Face2Face,Face2Face/814_871.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,871_814,814_871,871,814,1,Face2Face,Face2Face/871_814.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,814_871,814_871,814,871,1,FaceSwap,FaceSwap/814_871.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,871_814,814_871,871,814,1,FaceSwap,FaceSwap/871_814.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,814_871,814_871,814,871,1,NeuralTextures,NeuralTextures/814_871.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,871_814,814_871,871,814,1,NeuralTextures,NeuralTextures/871_814.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,826,826_833,826,,0,,original/826.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,833,826_833,833,,0,,original/833.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,826_833,826_833,826,833,1,DeepFakes,Deepfakes/826_833.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,833_826,826_833,833,826,1,DeepFakes,Deepfakes/833_826.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,826_833,826_833,826,833,1,Face2Face,Face2Face/826_833.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,833_826,826_833,833,826,1,Face2Face,Face2Face/833_826.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,826_833,826_833,826,833,1,FaceSwap,FaceSwap/826_833.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,833_826,826_833,833,826,1,FaceSwap,FaceSwap/833_826.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,826_833,826_833,826,833,1,NeuralTextures,NeuralTextures/826_833.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,833_826,826_833,833,826,1,NeuralTextures,NeuralTextures/833_826.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,836,836_950,836,,0,,original/836.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,950,836_950,950,,0,,original/950.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,836_950,836_950,836,950,1,DeepFakes,Deepfakes/836_950.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,950_836,836_950,950,836,1,DeepFakes,Deepfakes/950_836.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,836_950,836_950,836,950,1,Face2Face,Face2Face/836_950.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,950_836,836_950,950,836,1,Face2Face,Face2Face/950_836.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,836_950,836_950,836,950,1,FaceSwap,FaceSwap/836_950.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,950_836,836_950,950,836,1,FaceSwap,FaceSwap/950_836.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,836_950,836_950,836,950,1,NeuralTextures,NeuralTextures/836_950.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,950_836,836_950,950,836,1,NeuralTextures,NeuralTextures/950_836.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,839,839_864,839,,0,,original/839.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,864,839_864,864,,0,,original/864.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,839_864,839_864,839,864,1,DeepFakes,Deepfakes/839_864.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,864_839,839_864,864,839,1,DeepFakes,Deepfakes/864_839.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,839_864,839_864,839,864,1,Face2Face,Face2Face/839_864.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,864_839,839_864,864,839,1,Face2Face,Face2Face/864_839.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,839_864,839_864,839,864,1,FaceSwap,FaceSwap/839_864.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,864_839,839_864,864,839,1,FaceSwap,FaceSwap/864_839.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,839_864,839_864,839,864,1,NeuralTextures,NeuralTextures/839_864.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,864_839,839_864,864,839,1,NeuralTextures,NeuralTextures/864_839.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,843,843_859,843,,0,,original/843.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,859,843_859,859,,0,,original/859.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,843_859,843_859,843,859,1,DeepFakes,Deepfakes/843_859.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,859_843,843_859,859,843,1,DeepFakes,Deepfakes/859_843.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,843_859,843_859,843,859,1,Face2Face,Face2Face/843_859.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,859_843,843_859,859,843,1,Face2Face,Face2Face/859_843.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,843_859,843_859,843,859,1,FaceSwap,FaceSwap/843_859.mp4,
